TEI ID,TITLE,LEVEL,TYPE,PARENT NODE,,
DIV4960,Autour de Natalie Clifford Barney. Recueil √©tabli sous la direction de Georges Blin...,m,,bibl,,
DIV4970,Proust connu et inconnu,m,,bibl,,
DIV4980,Cent dix-huit lettres in√©dites,a,,bibl,,
DIV4980,La Nouvelle Revue Francaise,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34356973m/date,
DIV4990,Avec Marcel Proust,m,,bibl,,
DIV4990,Correspondance Génerale,m,,p,,
DIV4990,Retour √† Marcel Proust,m,,p,,
DIV5000,"Jean de Pierrefeu et Marcel Proust: une correspondance in√©dite, janvier-d√©cembre 1920",a,,bibl,,
DIV5000,Revue d'Histoire litt. F.,j,,bibl,,
DIV5010,Gladys Duchess of Marlborough,m,,bibl,,
DIV5010,À la Recherche du Temps Perdu,j,,p,,
DIV5020,"À propos du Contre Sainte-Beuve, une lettre inédite de Proust à Alfred Vallette",a,,bibl,,
DIV5020,Bulletin de la Biblioth√®que Nationale,j,,bibl,,
DIV5030,"""Remarques à propos de quelques lettres inédites de Marcel Proust"". Actes du 103e Congrès national des Sociétés savantes Nancy-Metz. 1978",m,,bibl,,
DIV5040,"Marcel Proust, Mon cher petit. Lettres √† Lucien Daudet. 1895-1897, 1904, 1907, 1908. √âdition √©tablie, pr√©fac√©√© et annot√©e par Michel Bonduelle",m,,bibl,,
DIV10,Cahiers Marcel Proust,j,,p,,
DIV10,Les Cahiers du Mois,j,,p,,
DIV10,Proust,m,,p,,
DIV10,Album Proust,m,,p,,
DIV10,Contre Sainte-Beuve,m,,p,,
DIV100,"Études: I. Les Maîtresses de Fabrice. II. Cydalise. III. Les Amies de la comtesse Myrto. IV. Heldémone, Adelgise, Ercole",a,,bibl,,
DIV100,Le Banquet,j,,bibl,,
DIV100,Les Plaisirs et les Jours,m,,p,,
DIV100,Souvenirs sur Marcel Proust,m,,p,,
DIV100,Les Plaisirs et les Jours,m,,p,,
DIV100,Les Plaisirs et les Jours,m,,p,,
DIV100,Les Plaisirs et les Jours,,,p,,
DIV100,Les Plaisirs et les Jours,m,,p,,
DIV100,Les Plaisirs et les Jours,m,,p,,
DIV100,Les Plaisirs et les Jours,m,,p,,
DIV100,Les Plaisirs et les Jours,m,,p,,
DIV100,Les Plaisirs et les Jours,m,,p,,
DIV110,Un livre contre l'√âl√©gance: Sens dessus dessous,a,,bibl,,
DIV110,Le Banquet,j,,bibl,,
DIV110,Souvenirs sur Marcel Proust,m,,p,,
DIV110,Chroniques,m,,p,,
DIV110,Contre Sainte-Beuve,m,,p,,
DIV120,Le Banquet,j,,bibl,,
DIV120,Les Plaisirs et les Jours,m,,p,,
DIV120,Les Plaisirs et les Jours,m,,p,,
DIV120,Les Plaisirs et les Jours,m,,note,,
DIV130,L'Irreligion d'√âtat,a,,bibl,,
DIV130,Le Banquet,j,,bibl,,
DIV130,Souvenirs sur Marcel Proust,m,,p,,
DIV130,Contre Sainte-Beuve,m,,note,,
DIV140,"Choses d'Orient: √† propos du Voyage en Turquie d'Asie, par M. le comte de Cholet, 1 vol. chez Plon.",a,,bibl,,
DIV140,Litt√©rature et Critique,j,,bibl,,
DIV140,Chroniques,m,,p,,
DIV140,Contre Sainte-Beuve,m,,p,,
DIV150,"Les Revues, par N.",a,,bibl,,
DIV150,La Revue Blanche,j,,bibl,,
DIV150,Banquet,j,,p,,
DIV150,La Philosophie du Marteau,a,,p,,
DIV160,Le Banquet,j,,bibl,,
DIV160,Les Plaisirs et les Jours,m,,p,,
DIV160,Les Plaisirs et les Jours,m,,p,,
DIV160,Les Plaisirs et les Jours,m,,p,,
DIV160,Les Plaisirs et les Jours,m,,p,,
DIV170,Le Banquet,j,,bibl,,
DIV170,Les Plaisirs et les Jours,m,,p,,
DIV170,Souvenirs sur Marcel Proust,j,,p,,
DIV170,Les Plaisirs et les Jours,m,,p,,
DIV170,Les Plaisirs et les Jours,m,,p,,
DIV180,"Tel qu'en songe, par Henri de R√©gnier",a,,bibl,,
DIV180,Le Banquet,j,,bibl,,
DIV180,Chroniques,m,,p,,
DIV180,Contre Sainte-Beuve,m,,p,,
DIV190,"Violante ou la Mondanit√©, conte",a,,bibl,,
DIV190,Le Banquet,j,,bibl,,
DIV190,Les Plaisirs et les Jours,m,,p,,
DIV190,Entretiens politiques et litt√©raires,j,,p,,
DIV190,Les Plaisirs et les Jours,m,,p,,
DIV20,La Revue Verte,j,,bibl,,
DIV20,Souvenirs sur Marcel Proust,m,,p,,
DIV20,Contre Sainte-Beuve,,,note,,
DIV20,Lundi,j,,p,,
DIV20,Souvenirs sur Marcel Proust,m,,p,,
DIV20,Souvenirs sur Marcel Proust,m,,p,,
DIV20,Revue de Seconde,j,,p,,
DIV200,La Conference parlementaire de la Rue Serpente,a,,bibl,,
DIV200,Le Banquet,j,,bibl,,
DIV200,Chroniques,m,,p,,
DIV200,Contre Sainte-Beuve,m,,p,,
DIV200,Banquet,j,,p,,
DIV200,La Comtesse de Tripoli,a,,p,,
DIV200,Souvenirs sur Marcel Proust,m,,p,,
DIV210,"Le Nez de Cl√©op√¢tre, par Henri de Saussine",a,,bibl,,
DIV210,Gratis-Journal,j,,bibl,,
DIV210,Marcel Proust and his Time,m,,p,,
DIV210,Adam International Review,j,,p,,
DIV210,Contre Sainte-Beuve,m,,note,,
DIV210,Gratis-Journal,j,,note,,
DIV210,Textes Retrouves,m,,note,,
DIV220,La Revue Blanche,j,,bibl,,
DIV220,Les Plaisirs et les Jours,m,,p,,
DIV220,Les Plaisirs et les Jours,m,,p,,
DIV230,M√©lancolique Vill√©giature de Madame de Breyves,a,,bibl,,
DIV230,La Revue Blanche,j,,bibl,,
DIV230,Les Plaisirs et les Jours,m,,p,,
DIV230,Les Plaisirs et les Jours,m,,p,,
DIV240,La Revue Blanche,j,,bibl,,
DIV240,Les Plaisirs et les Jours,m,,p,,
DIV250,Mensonges,m,,bibl,,
DIV250,Textes Retrouves,m,,note,,
DIV250,Contre Sainte-Beuve,m,,note,,
DIV260,Mondanit√©s,a,,bibl,,
DIV260,La Patrie,j,,bibl,,
DIV270,Tout-Paris. Bloc-Notes Parisiens: Une F√™te litt√©raire √† Versailles,a,,bibl,,
DIV270,Le Gaulois,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb32779904b/date.langFR,
DIV270,A Lost Article by Marcel Proust,a,,p,,
DIV270,Textes Retrouves,m,,p,,
DIV270,Contre Sainte-Beuve,m,,p,,
DIV280,Échos,a,,bibl,,
DIV280,La Presse,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34448033b/date.r=La%20Presse%20(paris.%201836),
DIV280,Les Chauves-souris,m,,p,,
DIV280,Les Chauves-souris,m,,p,,
DIV290,Un Dimanche au Conservatoire,a,,bibl,,
DIV290,Le Gaulois,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb32779904b/date.langFR,
DIV290,Cahiers Marcel Proust,j,,p,,
DIV290,Modern Language Review,j,,p,,
DIV290,"Contre Sainte-Beuve, suivi de Nouveaux Melanges",m,,note,,
DIV290,Contre Sainte-Beuve,m,,note,,
DIV30,À mon cher ami Jacques Bizet. Quinze ans. 7 heures du soir. Octobre,a,,bibl,,
DIV30,La Revue Lilas,j,,bibl,,
DIV30,Po√®mes en prose,m,,p,,
DIV30,Souvenirs sur Marcel Proust,m,,p,,
DIV30,Contre Sainte-Beuve,m,,p,,
DIV300,"Portraits de Peintres: Antoine Van Dyck, Albert Cuyp, Paul Potter, Antoine Watteau",a,,bibl,,
DIV300,Le Gaulois,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb32779904b/date.langFR,
DIV300,Le Gaulois,j,,p,http://gallica.bnf.fr/ark:/12148/cb32779904b/date.langFR,
DIV310,"La Mort de Baldassare Silvande vicomte de Sylvanie. √Ä Reynaldo Hahn, po√®te chanteur et musicien",a,,bibl,,
DIV310,La Revue Hebdomadaire,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34350607j/date,
DIV310,Les Plaisirs et les Jours,m,,p,,
DIV310,Les Plaisirs et les Jours,m,,p,,
DIV320,Figures parisiennes. Camille Saint-Saëns,a,,bibl,,
DIV320,Le Gaulois,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb32779904b/date.langFR,
DIV320,Bibliographie proustienne,a,,p,,
DIV320,Cahiers Marcel Proust,j,,p,,
DIV320,Contre Sainte-Beuve,m,,p,,
DIV330,"Portraits de peintres, Albert Cuyp, Paul Potter, Antoine Watteau",a,,bibl,,
DIV330,L'Ann√©e des Po√®tes. Morceaux choisis r√©unis par Charles Fuster,m,,bibl,,
DIV330,Marcel Proust,m,,p,,
DIV40,Dix-sept ans. 11 heures du soir. Octobre,a,,bibl,,
DIV40,La Revue Lilas,j,,bibl,,
DIV40,Souvenirs sur Marcel Proust,m,,p,,
DIV40,Contre Sainte-Beuve,m,,p,,
DIV50,Jules Lema√Ætre,a,,bibl,,
DIV50,La Revue Lilas,j,,bibl,,
DIV50,Journal des Debats,j,,p,http://gallica.bnf.fr/ark:/12148/cb39294634r/date,
DIV50,l'Amante du Christ,m,,p,,
DIV50,Souvenirs sur Marcel Proust,m,,p,,
DIV50,Contre Sainte-Beuve,m,,p,,
DIV60,"Pendant le Car√™me, √Ä propos de l'ing√©nuit√© fin de si√®cle et Mlle Yvette Guilbert, cinq conf√©rences au Th√©√¢tre d'Application, par M. Hugues Le Roux",a,,bibl,,
DIV60,Le Mensuel,j,,bibl,,
DIV60,Ecrits de jeunesse : 1887-1895,m,,p,,
DIV70,Po√©sie,a,,bibl,,
DIV70,Le Mensuel,j,,bibl,,
DIV70,Ecrits de jeunesse : 1887-1895,m,,p,,
DIV80,Choses Normandes,a,,bibl,,
DIV80,Le Mensuel,j,,bibl,,
DIV80,Ecrits de jeunesse : 1887-1895,m,,p,,
DIV90,"Un conte de No√´l. Les Petits Souliers, par M. Louis Ganderax. (Revue des Deux-Mondes du 1er janvier 1892)",a,,bibl,,
DIV90,Un conte de No√´l. Les Petits Souliers,a,,rs,,
DIV90,Le Banquet,j,,bibl,,
DIV90,Mensuel,j,,note,,
DIV90,Chroniques,m,,p,,
DIV90,Contre Sainte-Beuve,m,,p,,
DIV90,Revue des Deux Mondes,j,,p,http://gallica.bnf.fr/ark:/12148/cb32858360p/date,
DIV90,Les Petits Souliers,a,,p,,
DIV90,Revue Blanche,j,,p,,
DIV90,Banquet,j,,p,,
DIV340,Portraits de Peintres,m,,bibl,,
DIV340,Les Plaisirs et les Jours,m,,p,,
DIV350,R√™verie couleur du Temps: Tuileries,a,,bibl,,
DIV350,Le Gaulois,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb32779904b/date.langFR,
DIV350,Les Plaisirs et les Jours,m,,p,,
DIV350,Les Plaisirs et les Jours,m,,p,,
DIV350,Les Plaisirs et les Jours,m,,p,,
DIV360,Éloge de la mauvaise musique,a,,bibl,,
DIV360,Le Temps,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34431794k/date,
DIV360,Les Plaisirs et les Jours,m,,p,,
DIV360,Les Plaisirs et les Jours,m,,p,,
DIV370,Les Plaisirs et les Jours,m,,bibl,,
DIV380,Dans le monde,a,,bibl,,
DIV380,Le Gaulois,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb32779904b/date.langFR,
DIV380,Orph√©e,,,p,,
DIV380,Samson et Dalila,,,p,,
DIV380,Servante,a,,p,,
DIV380,Laurier,a,,p,,
DIV380,Lacrymatoires,,,p,,
DIV390,Contre l'obscurit√©,a,,bibl,,
DIV390,La Revue Blanche,j,,bibl,,
DIV390,Tendre Stocks,m,,p,,
DIV390,Sur la clart√©,a,,p,,
DIV390,Chroniques,m,,p,,
DIV390,Contre Sainte-Beuve,m,,p,,
DIV400,Silhouette d'artiste,a,,bibl,,
DIV400,La Revue d'art dramatique,j,,bibl,,
DIV400,Chroniques,m,,p,,
DIV400,Contre Sainte-Beuve,m,,p,,
DIV410,"Opinions. Sur M. Alphonse Daudet, par Marcel Proust",a,,bibl,,
DIV410,La Presse,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34448033b/date.r=La%20Presse%20(paris.%201836),
DIV410,Mercure de France,j,,p,,
DIV410,Un portrait ignor√© d'Alphonse Daudet par Marcel Proust,a,,p,,
DIV410,"Contre Sainte-Beuve, suivi de Nouveaux Melanges",m,,p,,
DIV410,Contre Sainte-Beuve,m,,p,,
DIV410,"La personne d'Alphonse Daudet, 'oeuvre d'art'",u,,p,,
DIV410,Contre Sainte-Beuve,m,,p,,
DIV410,La Presse,j,,p,http://gallica.bnf.fr/ark:/12148/cb34448033b/date.r=La%20Presse%20(paris.%201836),
DIV420,Nos √âchos. Adieux [√† Alphonse Daudet],a,,bibl,,
DIV420,La Presse,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34448033b/date.r=La%20Presse%20(paris.%201836),
DIV420,Cahiers Marcel Proust,j,,p,,
DIV420,Contre Sainte-Beuve,m,,p,,
DIV420,La Presse CS.,j,,note,,
DIV430,Robert de Flers,a,,bibl,,
DIV430,La Revue d'art dramatique,j,,bibl,,
DIV430,Contre Sainte-Beuve,m,,p,,
DIV440,Journ√©e mondaine: d√Æners et bals,a,,bibl,,
DIV440,Le Matin,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb328123058/date,
DIV450,"Lettres de Perse et d'ailleurs. Les Com√©diens de Salon. Bernard d'Algouvres √† Fran√ßoise de Breyves. Les Reis-Boisfriseux, par La Roche-en-Marche",a,,bibl,,
DIV450,La Presse,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34448033b/date.r=La%20Presse%20(paris.%201836),
DIV450,Swann,m,,p,,
DIV450,Swann,m,,p,,
DIV450,Two unknown articles by Marcel Proust,a,,p,,
DIV450,French Studies,j,,p,,
DIV450,Contre Sainte-Beuve,m,,p,,
DIV460,Lettres de Perse et d'ailleurs: Les Com√©diens de Salon. Bernard d'Algouvres √† Fran√ßoise de Breyves. Amstel H√¥tel Amsterdam,a,,bibl,,
DIV460,La Presse,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34448033b/date.r=La%20Presse%20(paris.%201836),
DIV460,Sodome et Gomorrhe,m,,p,,
DIV460,La Presse,j,,p,http://gallica.bnf.fr/ark:/12148/cb34448033b/date.r=La%20Presse%20(paris.%201836),
DIV460,Sodome et Gomorrhe,m,,p,,
DIV460,Two unknown articles by Marcel Proust,a,,p,,
DIV460,French Studies,j,,p,,
DIV460,Contre Sainte-Beuve,m,,p,,
DIV470,John Ruskin,a,,bibl,,
DIV470,Chronique des Arts et de la Curiosité,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34421972m/date,
DIV470,Times,j,,p,,
DIV470,Contre Sainte-Beuve,m,,p,,
DIV480,Notes et souvenirs: P√®lerinages ruskiniens en France,a,,bibl,,
DIV480,Le Figaro,j,,bibl,http://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&exactSearch=false&query=%28%28%28dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20%3A%20th%C3%A9%C3%A2tre%2C%20critique%2C%20sciences%2C%20arts%2C%20moeurs%2C%20nouvelles%2C%20scandale%2C%20%C3%A9conomie%20domestique%2C%20biographie%2C%20bibliographie%2C%20modes%22%20or%20dc.title%20adj%20%22Figaro%20%3A%20%C3%A9lecteur%2C%20jur%C3%A9%2C%20contribuable%2C%20artiste%2C%20financier%2C%20auteur%2C%20industriel%2C%20homme%20du%20monde%20et%20journaliste%22%20%29%20or%20dc.title%20adj%20%22Figaro%20%3A%20journal%20non%20politique%22%20%29%20or%20dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20et%20d%27arts%22%20%29%20%20and%20%28dc.type%20all%20%22fascicule%22%29%20sortby%20dc.date%2Fsort.ascending,
DIV480,Chroniques,m,,p,,
DIV480,Contre Sainte-Beuve,m,,p,,
DIV490,Ruskin √† Notre-Dame d'Amiens. √Ä M. L√©on Daudet,a,,bibl,,
DIV490,Le Mercure de France,j,,bibl,,
DIV490,La Bible d'Amiens,m,,p,,
DIV490,Pastiches et Melanges,m,,p,,
DIV490,Pastiches et Melanges,m,,p,,
DIV500,John Ruskin,a,,bibl,,
DIV500,Gazette des Beaux-Arts,j,,bibl,,
DIV500,La Bible d'Amiens,m,,p,,
DIV500,Pastiches et Melanges,m,,p,,
DIV500,Pastiches et Melanges,m,,p,,
DIV510,"Pays des Aromates, par le comte Robert de Montesquiou. Paris, H. Floury, 1900. In-8",a,,bibl,,
DIV510,Chronique des Arts et de la Curiosité,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34421972m/date,
DIV510,Contre Sainte-Beuve,m,,p,,
DIV520,La Bible d'Amiens. Traduction de M. M. Proust. I,a,,bibl,,
DIV520,La Renaissance Latine,j,,bibl,,
DIV520,La Bible d'Amiens,m,,p,,
DIV530,Un salon historique: le salon de S. A. I. la princesse Mathilde,a,,bibl,,
DIV530,Le Figaro,j,,bibl,http://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&exactSearch=false&query=%28%28%28dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20%3A%20th%C3%A9%C3%A2tre%2C%20critique%2C%20sciences%2C%20arts%2C%20moeurs%2C%20nouvelles%2C%20scandale%2C%20%C3%A9conomie%20domestique%2C%20biographie%2C%20bibliographie%2C%20modes%22%20or%20dc.title%20adj%20%22Figaro%20%3A%20%C3%A9lecteur%2C%20jur%C3%A9%2C%20contribuable%2C%20artiste%2C%20financier%2C%20auteur%2C%20industriel%2C%20homme%20du%20monde%20et%20journaliste%22%20%29%20or%20dc.title%20adj%20%22Figaro%20%3A%20journal%20non%20politique%22%20%29%20or%20dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20et%20d%27arts%22%20%29%20%20and%20%28dc.type%20all%20%22fascicule%22%29%20sortby%20dc.date%2Fsort.ascending,
DIV530,Chroniques,m,,p,,
DIV530,Contre Sainte-Beuve,m,,p,,
DIV540,"John Ruskin, sein Leben und sein Wirken, von Marie von Bunsen. Leipzig, Hermann Seemann, 1903, In-8, 123 pp.",a,,bibl,,
DIV540,Chronique des Arts et de la Curiosité,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34421972m/date,
DIV540,Contre Sainte-Beuve,m,,p,,
DIV550,La Bible d'Amiens. Traduction de M. M. Proust. II,a,,bibl,,
DIV550,La Renaissance Latine,j,,bibl,,
DIV550,La Bible d'Amiens,m,,p,,
DIV560,La Cour aux Lilas et l'Atelier des roses: le Salon de Mme Madeleine Lemaire,a,,bibl,,
DIV560,Le Figaro,j,,bibl,http://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&exactSearch=false&query=%28%28%28dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20%3A%20th%C3%A9%C3%A2tre%2C%20critique%2C%20sciences%2C%20arts%2C%20moeurs%2C%20nouvelles%2C%20scandale%2C%20%C3%A9conomie%20domestique%2C%20biographie%2C%20bibliographie%2C%20modes%22%20or%20dc.title%20adj%20%22Figaro%20%3A%20%C3%A9lecteur%2C%20jur%C3%A9%2C%20contribuable%2C%20artiste%2C%20financier%2C%20auteur%2C%20industriel%2C%20homme%20du%20monde%20et%20journaliste%22%20%29%20or%20dc.title%20adj%20%22Figaro%20%3A%20journal%20non%20politique%22%20%29%20or%20dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20et%20d%27arts%22%20%29%20%20and%20%28dc.type%20all%20%22fascicule%22%29%20sortby%20dc.date%2Fsort.ascending,
DIV560,Chroniques,m,,p,,
DIV560,Contre Sainte-Beuve,m,,p,,
DIV570,"Discours prononc√©s √† la C√©r√©monie d'inauguration du Monument √©lev√© √† la gloire de Pasteur, √† Chartres, le 7 juin 1903",a,,bibl,,
DIV580,"Discours prononc√© par Adrien Proust, le lundi 27 juillet 1903, √† Illiers, pour la distribution des prix de l'√âcole primaire sup√©rieure des gar√ßons",a,,bibl,,
DIV580,"Le Progr√®s, journal r√©publicain d'Eure-et-Loir",j,,bibl,,
DIV580,Le Professeur Adrien Proust,m,,p,,
DIV590,Le Salon de la princesse Edmond de Polignac: Musique d'aujourd'hui. √âchos d'autrefois,a,,bibl,,
DIV590,Le Figaro,j,,bibl,http://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&exactSearch=false&query=%28%28%28dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20%3A%20th%C3%A9%C3%A2tre%2C%20critique%2C%20sciences%2C%20arts%2C%20moeurs%2C%20nouvelles%2C%20scandale%2C%20%C3%A9conomie%20domestique%2C%20biographie%2C%20bibliographie%2C%20modes%22%20or%20dc.title%20adj%20%22Figaro%20%3A%20%C3%A9lecteur%2C%20jur%C3%A9%2C%20contribuable%2C%20artiste%2C%20financier%2C%20auteur%2C%20industriel%2C%20homme%20du%20monde%20et%20journaliste%22%20%29%20or%20dc.title%20adj%20%22Figaro%20%3A%20journal%20non%20politique%22%20%29%20or%20dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20et%20d%27arts%22%20%29%20%20and%20%28dc.type%20all%20%22fascicule%22%29%20sortby%20dc.date%2Fsort.ascending,
DIV590,Chroniques,m,,p,,
DIV590,Contre Sainte-Beuve,m,,p,,
DIV600,Dante Gabriel Rossetti et Elizabeth Siddal,a,,bibl,,
DIV600,Chronique des Arts et de la Curiosité,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34421972m/date,
DIV600,Burlington Magazine,j,,p,,
DIV610,"Compte-rendu de deux livres de Charlotte Broicher: John Ruskin und Sein Werk. Puritaner, K√ºnstler, Kritiker. I. Reihe: Essays. Leipzig, Deiderichs, 1902... et John Ruskin: Moderne Maler (vol. I et II). Im Auszug √ºbersetz und zusammengefasst von Charlotte Broicher. Leipzig, Deiderichs, 1902....",a,,bibl,,
DIV610,Chronique des Arts et de la Curiosité,j,,bibl,http://gallica.bnf.fr/ark:/12148/cb34421972m/date,
DIV610,Gazette des Beaux-Arts,j,,p,,
DIV610,Contre Sainte-Beuve,m,,p,,
DIV620,Le Salon de la Comtesse d'Haussonville,a,,bibl,,
DIV620,Le Figaro,j,,bibl,http://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&exactSearch=false&query=%28%28%28dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20%3A%20th%C3%A9%C3%A2tre%2C%20critique%2C%20sciences%2C%20arts%2C%20moeurs%2C%20nouvelles%2C%20scandale%2C%20%C3%A9conomie%20domestique%2C%20biographie%2C%20bibliographie%2C%20modes%22%20or%20dc.title%20adj%20%22Figaro%20%3A%20%C3%A9lecteur%2C%20jur%C3%A9%2C%20contribuable%2C%20artiste%2C%20financier%2C%20auteur%2C%20industriel%2C%20homme%20du%20monde%20et%20journaliste%22%20%29%20or%20dc.title%20adj%20%22Figaro%20%3A%20journal%20non%20politique%22%20%29%20or%20dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20et%20d%27arts%22%20%29%20%20and%20%28dc.type%20all%20%22fascicule%22%29%20sortby%20dc.date%2Fsort.ascending,
DIV620,Chroniques,m,,p,,
DIV620,Contre Sainte-Beuve,m,,p,,
DIV630,Salons Parisiens. F√™te chez Montesquiou √† Neuilly. Extraits des M√©moirs du duc de Saint-Simon,a,,bibl,,
DIV630,Le Figaro,j,,bibl,http://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&exactSearch=false&query=%28%28%28dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20%3A%20th%C3%A9%C3%A2tre%2C%20critique%2C%20sciences%2C%20arts%2C%20moeurs%2C%20nouvelles%2C%20scandale%2C%20%C3%A9conomie%20domestique%2C%20biographie%2C%20bibliographie%2C%20modes%22%20or%20dc.title%20adj%20%22Figaro%20%3A%20%C3%A9lecteur%2C%20jur%C3%A9%2C%20contribuable%2C%20artiste%2C%20financier%2C%20auteur%2C%20industriel%2C%20homme%20du%20monde%20et%20journaliste%22%20%29%20or%20dc.title%20adj%20%22Figaro%20%3A%20journal%20non%20politique%22%20%29%20or%20dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20et%20d%27arts%22%20%29%20%20and%20%28dc.type%20all%20%22fascicule%22%29%20sortby%20dc.date%2Fsort.ascending,
DIV630,Textes Retrouves,m,,p,,
DIV640,Fête chez Montesquiou a Neuilly,a,,bibl,,
DIV640,Le Figaro,j,,bibl,http://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&exactSearch=false&query=%28%28%28dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20%3A%20th%C3%A9%C3%A2tre%2C%20critique%2C%20sciences%2C%20arts%2C%20moeurs%2C%20nouvelles%2C%20scandale%2C%20%C3%A9conomie%20domestique%2C%20biographie%2C%20bibliographie%2C%20modes%22%20or%20dc.title%20adj%20%22Figaro%20%3A%20%C3%A9lecteur%2C%20jur%C3%A9%2C%20contribuable%2C%20artiste%2C%20financier%2C%20auteur%2C%20industriel%2C%20homme%20du%20monde%20et%20journaliste%22%20%29%20or%20dc.title%20adj%20%22Figaro%20%3A%20journal%20non%20politique%22%20%29%20or%20dc.title%20adj%20%22Le%20Figaro%20%3A%20journal%20litt%C3%A9raire%20et%20d%27arts%22%20%29%20%20and%20%28dc.type%20all%20%22fascicule%22%29%20sortby%20dc.date%2Fsort.ascending,
